Date,tn,tx,rh,ff,sr,rr,tn_QC,tx_QC,rh_QC,ff_QC,sr_QC,rr_QC
2017-02-22,-5.609999999999999,2.0449999999999986,0.0,1.99290432,104.817725815,0.0,1,1,1,1,1,1
2017-02-23,-11.782777777777778,-2.0988888888888884,0.0,2.70101568,52.656727112,0.254,1,1,1,1,1,1
2017-02-24,-14.161666666666667,-0.8216666666666662,0.0,1.60174432,147.19111708399998,0.0,1,1,1,1,1,1
2017-02-25,-10.62777777777778,0.9983333333333317,0.0,4.191,165.527737804,1.27,1,1,1,1,1,1
2017-02-26,-14.588888888888889,-1.82,0.0,3.66930432,110.269284565,0.0,1,1,1,1,1,1
2017-02-27,-22.69611111111111,-3.3311111111111105,0.0,1.397,179.161480509,0.254,1,1,1,1,1,1
2017-02-28,-20.293888888888887,-5.494444444444445,0.0,2.0304556799999998,145.580363192,0.508,1,1,1,1,1,1
2017-03-01,-6.85,2.8,0.0,4.84278432,116.712300133,2.2859999999999996,1,1,1,1,1,1
2017-03-02,-5.937222222222223,4.976666666666666,0.0,1.4716556799999998,117.20754395899999,0.0,1,1,1,1,1,1
2017-03-03,-0.4166666666666667,10.235000000000001,0.0,2.99874432,139.881182529,1.27,1,1,1,1,1,1
2017-03-04,-2.210000000000001,10.340000000000002,0.0,3.33402432,179.156634679,0.0,1,1,1,1,1,1
2017-03-05,-12.890555555555556,-0.6377777777777777,0.0,2.99874432,75.825609508,0.254,1,1,1,1,1,1
2017-03-06,-14.460555555555556,1.2922222222222226,0.0,3.76273568,194.401131276,1.27,1,1,1,1,1,1
2017-03-07,-7.6738888888888885,1.3288888888888906,0.0,3.72518432,187.5820793,0.0,1,1,1,1,1,1
2017-03-08,-13.545,3.5211111111111117,0.0,2.6451356799999997,160.44833879799998,0.254,1,1,1,1,1,1
2017-03-09,-15.860555555555557,-12.450000000000001,0.0,3.11050432,117.083975294,0.508,1,1,1,1,1,1
2017-03-10,-14.610555555555555,-5.783333333333334,0.0,1.9370243200000001,193.776988372,1.5239999999999998,1,1,1,1,1,1
2017-03-11,-14.161666666666667,-5.341111111111112,0.0,2.01168,125.76140307499999,0.0,1,1,1,1,1,1
2017-03-12,-13.502777777777778,-5.475555555555557,0.0,1.84404,186.094894073,0.0,1,1,1,1,1,1
2017-03-13,-10.077222222222222,10.172222222222224,0.0,1.56464,110.64095972599999,0.254,1,1,1,1,1,1
2017-03-14,1.6961111111111096,14.008333333333336,0.0,2.75689568,101.34859611799999,2.2859999999999996,1,1,1,1,1,1
2017-03-15,3.9483333333333333,16.61888888888889,0.0,3.37694016,178.41328435699998,0.0,1,1,1,1,1,1
2017-03-16,-1.7277777777777776,10.782777777777778,0.0,4.84680768,216.82181752,0.0,1,1,1,1,1,1
2017-03-17,-7.693888888888889,12.77,0.0,2.39747552,174.453272081,0.0,1,1,1,1,1,1
2017-03-18,4.751111111111111,19.003333333333337,0.0,4.690343680000001,202.449570323,0.508,1,1,1,1,1,1
2017-03-19,-2.042777777777778,12.234444444444444,0.0,4.0421356799999995,207.157778751,0.254,1,1,1,1,1,1
2017-03-20,-6.227777777777779,6.075555555555556,0.0,2.49582432,209.883558126,0.0,1,1,1,1,1,1
2017-03-21,-2.042777777777778,11.038333333333334,0.0,1.89992,154.258275556,0.254,1,1,1,1,1,1
2017-03-22,0.13500000000000117,14.598888888888888,0.0,3.05462432,225.99012788,1.5239999999999998,1,1,1,1,1,1
2017-03-23,-4.217222222222223,11.08111111111111,0.0,3.20393568,239.619024755,0.254,1,1,1,1,1,1
2017-03-24,-8.267777777777779,16.11388888888889,0.0,3.27814432,208.520426147,0.0,1,1,1,1,1,1
2017-03-25,-1.1355555555555559,11.707222222222223,0.0,2.90576,169.745548236,0.0,1,1,1,1,1,1
2017-03-26,-5.763888888888889,11.511666666666665,0.0,1.71350432,236.89324538,0.0,1,1,1,1,1,1
2017-03-27,-1.1911111111111103,11.017222222222225,0.0,1.9745756799999998,146.943010588,0.0,1,1,1,1,1,1
2017-03-28,-3.59388888888889,10.655555555555555,0.0,3.87449568,210.255233287,0.0,1,1,1,1,1,1
2017-03-29,0.8883333333333315,13.728888888888891,0.0,2.92453568,114.85343974499999,0.0,1,1,1,1,1,1
2017-03-30,-0.5272222222222231,14.078888888888889,0.0,3.33402432,223.021572422,0.0,1,1,1,1,1,1
2017-03-31,0.8327777777777791,10.172222222222224,0.0,4.30276,166.64324786999998,2.54,1,1,1,1,1,1
2017-04-01,-2.061666666666666,16.13888888888889,0.0,2.86865568,90.073803457,0.7619999999999999,1,1,1,1,1,1
2017-04-02,-5.918333333333333,11.338888888888887,0.0,4.13512,232.68076536099997,0.0,1,1,1,1,1,1
2017-04-03,-5.995555555555557,1.530555555555557,0.0,4.02336,119.809754669,0.508,1,1,1,1,1,1
2017-04-04,-7.654444444444444,11.102777777777778,0.0,2.34696,271.094144354,0.0,1,1,1,1,1,1
2017-04-05,-5.341111111111112,15.103333333333333,0.0,2.27230432,189.44045510499998,0.0,1,1,1,1,1,1
2017-04-06,3.003333333333333,18.97555555555556,0.0,3.33402432,149.04949288900002,0.0,1,1,1,1,1,1
2017-04-07,0.9433333333333336,15.814444444444446,0.0,3.85572,168.74924558799998,0.508,1,1,1,1,1,1
2017-04-08,-1.7088888888888893,14.032222222222224,0.0,3.03629568,215.83084528499998,0.508,1,1,1,1,1,1
2017-04-09,-1.9688888888888894,4.339444444444444,0.0,3.3156956799999997,88.71600189099999,4.3180000000000005,1,1,1,1,1,1
2017-04-10,-5.859999999999999,9.633333333333336,0.0,3.24104,187.086350891,1.778,1,1,1,1,1,1
2017-04-11,-1.9872222222222233,11.620555555555557,0.0,2.17932,284.594142151,0.254,1,1,1,1,1,1
2017-04-12,-0.4166666666666667,9.902222222222221,0.0,1.22936,110.1457159,0.254,1,1,1,1,1,1
2017-04-13,1.3105555555555566,13.985000000000001,0.0,2.3840643200000002,142.978637065,7.112,1,1,1,1,1,1
2017-04-14,2.0449999999999986,9.860555555555557,0.0,4.20038784,254.367792943,1.5239999999999998,1,1,1,1,1,1
2017-04-15,-0.14055555555555563,8.758333333333335,0.0,7.10614784,274.310806308,0.508,1,1,1,1,1,1
2017-04-16,-8.526666666666667,11.102777777777778,0.0,2.12165184,296.364663221,0.0,1,1,1,1,1,1
2017-04-17,-0.6744444444444437,12.345555555555556,0.0,1.8458281599999997,126.12823240599998,2.54,1,1,1,1,1,1
2017-04-18,0.6677777777777768,16.063333333333336,0.0,2.14221568,212.985858492,0.0,1,1,1,1,1,1
2017-04-19,-0.9327777777777769,14.243333333333332,0.0,2.29108,304.913191924,0.0,1,1,1,1,1,1
2017-04-20,-4.824999999999999,16.491666666666667,0.0,2.04878432,228.715907255,0.508,1,1,1,1,1,1
2017-04-21,3.3916666666666653,5.618888888888888,0.0,4.80568,81.029546345,5.842,1,1,1,1,1,1
2017-04-22,-1.0616666666666674,14.694444444444446,0.0,2.5146,266.881664335,0.0,1,1,1,1,1,1
2017-04-23,1.4388888888888909,11.598333333333334,0.0,1.43410432,131.95146631699998,1.27,1,1,1,1,1,1
2017-04-24,3.021666666666667,12.657777777777778,0.0,1.6764,224.13175207499998,9.143999999999998,1,1,1,1,1,1
2017-04-25,1.8800000000000003,10.110000000000001,0.0,2.1980956799999998,167.38659819199998,4.3180000000000005,1,1,1,1,1,1
2017-04-26,-0.3800000000000006,11.295555555555557,0.0,1.62052,164.04588299,0.508,1,1,1,1,1,1
2017-04-27,-0.7666666666666662,4.321111111111111,0.0,2.01168,107.419936525,4.826,1,1,1,1,1,1
2017-04-28,-2.2661111111111114,8.557222222222222,0.0,2.10466432,171.846700124,2.032,1,1,1,1,1,1
2017-04-29,-2.452222222222223,12.92777777777778,0.0,1.99290432,255.10629743500002,0.0,1,1,1,1,1,1
2017-04-30,2.6527777777777772,13.132222222222222,0.0,3.85572,212.113609092,0.254,1,1,1,1,1,1
2017-05-01,0.8327777777777791,12.657777777777778,0.0,2.17932,220.791521456,0.0,1,1,1,1,1,1
2017-05-02,0.1899999999999993,11.685555555555556,0.0,2.73812,278.523286327,0.0,1,1,1,1,1,1
2017-05-03,-0.6927777777777777,19.224444444444444,0.0,2.6451356799999997,305.40892033299997,0.0,1,1,1,1,1,1
2017-05-04,3.54,27.54277777777778,0.0,1.5087599999999999,332.547506665,0.0,1,1,1,1,1,1
2017-05-05,3.558333333333334,29.62,0.0,2.47749568,292.895048941,1.27,1,1,1,1,1,1
2017-05-06,9.71611111111111,24.08833333333333,0.0,1.52753568,207.40540066399998,0.254,1,1,1,1,1,1
2017-05-07,1.053333333333334,12.568333333333333,0.0,3.61342432,68.88735011399999,1.778,1,1,1,1,1,1
2017-05-08,-0.36111111111111033,16.491666666666667,0.0,1.8069356799999998,335.025664127,0.254,1,1,1,1,1,1
2017-05-09,0.26388888888888967,18.18722222222222,0.0,2.0304556799999998,302.435519045,0.0,1,1,1,1,1,1
2017-05-10,0.759444444444443,23.286666666666665,0.0,1.62052,336.01179053199996,0.0,1,1,1,1,1,1
2017-05-11,2.689444444444445,26.688888888888894,0.0,2.16054432,290.050546731,0.0,1,1,1,1,1,1
2017-05-12,5.713333333333333,23.12888888888889,0.0,2.47749568,128.978065029,4.064,1,1,1,1,1,1
2017-05-13,-0.2877777777777782,11.707222222222223,0.0,2.86865568,277.0361011,2.794,1,1,1,1,1,1
2017-05-14,0.24555555555555567,12.412222222222223,0.0,3.85572,337.131661845,0.508,1,1,1,1,1,1
2017-05-15,0.1533333333333352,15.469444444444445,0.0,1.3040156799999998,312.595286223,0.0,1,1,1,1,1,1
2017-05-16,-2.4705555555555554,13.613333333333333,0.0,2.29108,162.554336516,4.064,1,1,1,1,1,1
2017-05-17,3.929444444444445,7.232777777777777,0.0,4.7126956799999995,39.895233807,25.4,1,1,1,1,1,1
2017-05-18,3.4472222222222215,14.078888888888889,0.0,1.86281568,249.040287441,0.0,1,1,1,1,1,1
2017-05-19,0.410555555555554,17.866666666666667,0.0,1.45288,284.22246699,0.508,1,1,1,1,1,1
2017-05-20,2.616111111111113,17.340555555555557,0.0,2.75689568,296.85990704700004,0.508,1,1,1,1,1,1
2017-05-21,1.420555555555557,20.442777777777778,0.0,1.82973472,292.156544449,0.0,1,1,1,1,1,1
2017-05-22,4.863888888888891,21.411666666666665,0.0,1.7224451200000002,314.453662028,0.0,1,1,1,1,1,1
2017-05-23,2.376666666666666,27.651111111111117,0.0,1.89634368,332.666714083,0.0,1,1,1,1,1,1
2017-05-24,7.487222222222221,18.106666666666666,0.0,7.03909184,374.301116277,0.508,1,1,1,1,1,1
2017-05-25,4.751111111111111,14.598888888888888,0.0,5.91568032,256.717051327,1.016,1,1,1,1,1,1
2017-05-26,-0.048888888888889426,18.08,0.0,1.71350432,315.69274075899995,0.0,1,1,1,1,1,1
2017-05-27,2.818888888888888,23.92611111111111,0.0,2.14221568,327.591676324,0.0,1,1,1,1,1,1
2017-05-28,6.458888888888888,22.69055555555556,0.0,1.6392956799999998,286.824193117,2.2859999999999996,1,1,1,1,1,1
2017-05-29,2.9111111111111123,24.843888888888888,0.0,1.2105843200000002,336.507518941,0.254,1,1,1,1,1,1
2017-05-30,4.283333333333334,26.374444444444446,0.0,1.4716556799999998,348.158832593,0.254,1,1,1,1,1,1
2017-05-31,5.277777777777778,29.013888888888886,0.0,1.69517568,274.930103382,1.016,1,1,1,1,1,1
2017-06-01,9.265,25.99388888888889,0.0,1.89992,225.99012788,1.778,1,1,1,1,1,1
2017-06-02,6.343333333333333,21.531111111111112,0.0,2.57048,277.660728587,1.778,1,1,1,1,1,1
2017-06-03,1.108333333333332,28.270555555555557,0.0,1.6764,340.472377047,0.0,1,1,1,1,1,1
2017-06-04,7.84111111111111,28.901666666666667,0.0,1.56464,308.88289585999996,0.254,1,1,1,1,1,1
2017-06-05,9.244444444444445,18.83833333333334,0.0,2.14221568,236.76919213199997,4.064,1,1,1,1,1,1
2017-06-06,2.431666666666668,23.034444444444446,0.0,1.48998432,328.454234064,0.0,1,1,1,1,1,1
2017-06-07,4.9011111111111125,28.270555555555557,0.0,1.3040156799999998,325.361625358,0.0,1,1,1,1,1,1
2017-06-08,10.910555555555558,30.744999999999997,0.0,1.82526432,273.938646564,0.0,1,1,1,1,1,1
2017-06-09,7.487222222222221,19.756666666666668,0.0,2.86865568,356.578946801,0.254,1,1,1,1,1,1
2017-06-10,4.676111111111112,17.761111111111113,0.0,3.22226432,378.265974383,0.0,1,1,1,1,1,1
2017-06-11,1.126666666666666,22.350555555555555,0.0,1.4157756799999999,375.782971091,0.0,1,1,1,1,1,1
2017-06-12,1.0900000000000019,24.28388888888889,0.0,1.69517568,340.84889803799996,3.0479999999999996,1,1,1,1,1,1
2017-06-13,9.922777777777776,16.644444444444446,0.0,2.7193443200000003,123.15483111799999,39.37,1,1,1,1,1,1
2017-06-14,8.758333333333335,19.926666666666666,0.0,3.0734,335.76416861900003,1.778,1,1,1,1,1,1
2017-06-15,2.707777777777779,19.003333333333337,0.0,1.7693843200000001,234.167466005,0.0,1,1,1,1,1,1
2017-06-16,10.130555555555556,18.59222222222222,0.0,2.5146,235.535443814,0.508,1,1,1,1,1,1
2017-06-17,7.880555555555557,19.252222222222223,0.0,2.34696,324.861051119,0.254,1,1,1,1,1,1
2017-06-18,7.193888888888888,18.865555555555556,0.0,2.5146,284.84176406399996,0.0,1,1,1,1,1,1
2017-06-19,4.302222222222222,24.480555555555554,0.0,1.22936,339.60981930699995,0.0,1,1,1,1,1,1
2017-06-20,10.110000000000001,27.905,0.0,1.397,267.372062331,0.0,1,1,1,1,1,1
2017-06-21,5.846666666666668,23.63666666666667,0.0,2.8127756799999997,366.24298557,0.254,1,1,1,1,1,1
2017-06-22,2.707777777777779,24.47777777777778,0.0,21.782918079999998,45.104016474,0.0,1,1,1,1,1,1
2017-06-23,1.108333333333332,18.728888888888893,0.0,1.15872768,271.832648846,0.127,1,1,1,1,1,1
2017-06-24,3.2622222222222224,23.06555555555556,0.0,1.3469315199999998,303.922219689,0.0,1,1,1,1,1,1
2017-06-25,3.243333333333334,27.291666666666668,0.0,1.66343584,469.826478484,0.0762,1,1,1,1,1,1
2017-06-26,5.0516666666666685,33.65,0.0,1.91690752,299.833792918,0.0,1,1,1,1,1,1
2017-06-27,14.910555555555556,27.148888888888887,0.0,2.503424,249.654738685,0.35559999999999997,1,1,1,1,1,1
2017-06-28,6.593333333333335,25.822222222222226,0.0,3.1516319999999998,464.251351069,0.0254,1,1,1,1,1,1
2017-06-29,6.805555555555556,20.762222222222224,0.0,2.99337984,218.184464916,0.4064,1,1,1,1,1,1
2017-06-30,4.582777777777779,27.291666666666668,0.0,1.46226784,472.80036435499994,0.0762,1,1,1,1,1,1
2017-07-01,8.21777777777778,31.22055555555556,0.0,1.5087599999999999,337.62254442399995,0.0,1,1,1,1,1,1
2017-07-02,10.95277777777778,31.82388888888889,0.0,2.0304556799999998,435.382803427,0.3048,1,1,1,1,1,1
2017-07-03,10.130555555555556,32.19,0.0,2.47749568,365.747257161,0.0,1,1,1,1,1,1
2017-07-04,7.84111111111111,31.42055555555556,0.0,2.17932,482.712025037,0.0,1,1,1,1,1,1
2017-07-05,9.798333333333334,33.39611111111111,0.0,1.6764,349.76474065499997,0.0,1,1,1,1,1,1
2017-07-06,10.130555555555556,35.47555555555555,0.0,1.69517568,309.126156526,0.0,1,1,1,1,1,1
2017-07-07,10.110000000000001,35.29833333333334,0.0,1.65762432,477.384519535,0.0,1,1,1,1,1,1
2017-07-08,12.478888888888891,36.193333333333335,0.0,1.88114432,319.78116752999995,0.0,1,1,1,1,1,1
2017-07-09,11.25277777777778,35.56444444444445,0.0,1.69517568,478.747166931,0.0,1,1,1,1,1,1
2017-07-10,12.860000000000003,30.119999999999997,0.0,1.86281568,215.582738789,1.1429999999999998,1,1,1,1,1,1
2017-07-11,8.838888888888887,26.58388888888889,0.0,2.8498799999999997,275.797506952,0.0508,1,1,1,1,1,1
2017-07-12,7.860555555555557,29.013888888888886,0.0,1.78816,466.109726874,0.0,1,1,1,1,1,1
2017-07-13,7.193888888888888,34.72666666666667,0.0,2.40284,336.507518941,0.0,1,1,1,1,1,1
2017-07-14,10.214444444444446,32.39555555555555,0.0,2.0304556799999998,471.43723237599994,0.4318,1,1,1,1,1,1
2017-07-15,13.086666666666666,34.77055555555556,0.0,2.60758432,281.620740863,2.3876,1,1,1,1,1,1
2017-07-16,10.068333333333332,29.31555555555556,0.0,3.50166432,482.836078285,0.0254,1,1,1,1,1,1
2017-07-17,3.706666666666665,26.936111111111114,0.0,1.6392956799999998,356.70300004899997,0.0,1,1,1,1,1,1
2017-07-18,3.8922222222222227,29.051666666666673,0.0,1.5834156799999999,469.578856571,0.0,1,1,1,1,1,1
2017-07-19,11.816666666666668,31.380555555555556,0.0,1.9370243200000001,354.10078933899996,0.0,1,1,1,1,1,1
2017-07-20,9.695555555555554,33.39611111111111,0.0,2.75689568,472.80036435499994,0.8128,1,1,1,1,1,1
2017-07-21,7.979444444444445,27.795555555555556,0.0,2.99874432,336.879194102,0.0,1,1,1,1,1,1
2017-07-22,5.827777777777779,31.02166666666667,0.0,1.5087599999999999,468.216209175,0.0,1,1,1,1,1,1
2017-07-23,10.110000000000001,34.50888888888889,0.0,1.9370243200000001,342.206699604,0.0508,1,1,1,1,1,1
2017-07-24,9.020555555555557,28.491666666666667,0.0,2.42161568,346.91490803199997,0.35559999999999997,1,1,1,1,1,1
2017-07-25,5.127222222222222,27.32722222222222,0.0,1.88114432,465.738051713,0.0254,1,1,1,1,1,1
2017-07-26,6.555,31.864444444444445,0.0,1.4157756799999999,321.51597467,0.0,1,1,1,1,1,1
2017-07-27,10.697777777777778,32.518888888888895,0.0,1.34112,377.275002148,0.0,1,1,1,1,1,1
2017-07-28,9.840000000000002,31.70222222222222,0.0,1.6764,295.001531242,0.0,1,1,1,1,1,1
2017-07-29,10.974444444444444,35.47555555555555,0.0,1.56464,305.40892033299997,0.0,1,1,1,1,1,1
2017-07-30,10.825,34.68333333333334,0.0,2.3840643200000002,469.083612745,0.0,1,1,1,1,1,1
2017-07-31,11.882222222222222,31.340555555555554,0.0,1.78816,334.89676504899995,0.0254,1,1,1,1,1,1
2017-08-01,10.55,27.506666666666668,0.0,3.61342432,439.96744319,0.4826,1,1,1,1,1,1
2017-08-02,11.707222222222223,16.72111111111111,0.0,2.42161568,68.51567495299999,0.0,1,1,1,1,1,1
2017-08-03,6.670555555555555,27.54277777777778,0.0,1.09882432,324.98510436699996,0.0,1,1,1,1,1,1
2017-08-04,7.54611111111111,21.02611111111111,0.0,3.89282432,369.59290784899997,0.508,1,1,1,1,1,1
2017-08-05,6.98,18.59222222222222,0.0,2.30985568,149.545221298,0.0,1,1,1,1,1,1
2017-08-06,4.526666666666669,24.977222222222224,0.0,0.8382,318.046844973,0.0,1,1,1,1,1,1
2017-08-07,3.206666666666666,29.62,0.0,446537.97408,432.28583347399996,0.0,1,1,1,0,1,1
2017-08-08,11.25277777777778,22.350555555555555,0.0,446537.97408,211.12263685699997,0.0254,1,1,1,0,1,1
2017-08-09,3.187777777777778,26.339444444444446,0.0,1.48998432,318.170413638,0.0,1,1,1,1,1,1
2017-08-10,4.152777777777779,25.75388888888889,0.0,1.89992,309.626246182,0.8128,1,1,1,1,1,1
2017-08-11,6.477777777777776,26.339444444444446,0.0,1.91869568,228.344232094,0.0,1,1,1,1,1,1
2017-08-12,9.922777777777776,29.240000000000006,0.0,1.5087599999999999,262.787907151,0.0,1,1,1,1,1,1
2017-08-13,9.102222222222222,28.123888888888892,0.0,1.15470432,263.784209799,0.8382,1,1,1,1,1,1
2017-08-14,6.152222222222221,24.578888888888894,0.0,1.48998432,230.822389556,0.0,1,1,1,1,1,1
2017-08-15,2.5788888888888906,26.40944444444445,0.0,1.48998432,295.001531242,0.0,1,1,1,1,1,1
2017-08-16,5.372777777777777,28.455,0.0,1.6764,394.124922224,0.0,1,1,1,1,1,1
2017-08-17,8.118333333333334,28.344444444444445,0.0,2.08633568,285.337492473,0.3302,1,1,1,1,1,1
2017-08-18,8.157777777777778,31.140555555555554,0.0,1.8605804799999999,289.92164765300004,0.0,1,1,1,1,1,1
2017-08-19,8.377222222222223,23.06555555555556,0.0,1.96518784,381.73510408,0.0508,1,1,1,1,1,1
2017-08-20,4.395555555555555,25.65111111111111,0.0,1.9146723200000002,216.202520446,0.0,1,1,1,1,1,1
2017-08-21,5.127222222222222,24.910555555555558,0.0,1.61470848,242.468857378,0.0,1,1,1,1,1,1
2017-08-22,5.315555555555554,30.119999999999997,0.0,1.2999923199999999,409.736248152,0.0,1,1,1,1,1,1
2017-08-23,7.979444444444445,33.39611111111111,0.0,2.089912,248.415659954,0.4318,1,1,1,1,1,1
2017-08-24,12.92777777777778,28.19722222222222,0.0,1.67282368,142.854583817,0.0,1,1,1,1,1,1
2017-08-25,9.32611111111111,27.255555555555556,0.0,1.55167584,401.80653193999996,0.0762,1,1,1,1,1,1
2017-08-26,6.2666666666666675,28.233888888888888,0.0,1.3782243200000002,285.585114386,0.0,1,1,1,1,1,1
2017-08-27,4.995555555555554,32.601666666666674,0.0,1.34112,281.620740863,0.0,1,1,1,1,1,1
2017-08-28,9.736666666666668,32.601666666666674,0.0,1.48998432,365.38042783,0.0,1,1,1,1,1,1
2017-08-29,9.407777777777778,32.601666666666674,0.0,1.62052,202.94529873199997,0.0,1,1,1,1,1,1
2017-08-30,9.244444444444445,32.97611111111111,0.0,1.9745756799999998,186.838244395,0.45719999999999994,1,1,1,1,1,1
2017-08-31,13.613333333333333,30.470000000000002,0.0,2.6451356799999997,351.25628712900004,0.0254,1,1,1,1,1,1
2017-09-01,8.517222222222225,29.581666666666667,0.0,1.89992,225.370830806,0.0,1,1,1,1,1,1
2017-09-02,8.157777777777778,34.24944444444445,0.0,1.65762432,238.13232411099997,0.0,1,1,1,1,1,1
2017-09-03,12.057777777777778,26.06277777777778,0.0,2.58925568,212.856959414,0.0508,1,1,1,1,1,1
2017-09-04,4.657222222222224,19.785,0.0,1.8069356799999998,338.370740576,0.0254,1,1,1,1,1,1
2017-09-05,0.4472222222222221,24.34888888888889,0.0,1.69517568,250.026413846,0.0,1,1,1,1,1,1
2017-09-06,3.9855555555555555,28.82666666666667,0.0,1.15470432,217.441114594,0.0,1,1,1,1,1,1
2017-09-07,4.395555555555555,30.548333333333332,0.0,1.5834156799999999,357.07952104,0.0,1,1,1,1,1,1
2017-09-08,5.505,32.23111111111112,0.0,1.2105843200000002,168.00589526599998,0.0,1,1,1,1,1,1
2017-09-09,12.412222222222223,31.42055555555556,0.0,2.36573568,181.38717022799997,0.0508,1,1,1,1,1,1
2017-09-10,10.571111111111112,24.910555555555558,0.0,2.60758432,144.093662548,0.0,1,1,1,1,1,1
2017-09-11,7.193888888888888,32.026666666666664,0.0,2.73812,368.23026045299997,0.0,1,1,1,1,1,1
2017-09-12,5.14611111111111,24.546111111111117,0.0,1.89992,222.892673344,0.0,1,1,1,1,1,1
2017-09-13,3.2805555555555563,18.08,0.0,3.40868,200.343572605,0.0254,1,1,1,1,1,1
2017-09-14,3.6883333333333352,6.152222222222221,0.0,4.32153568,42.621013182,10.668,1,1,1,1,1,1
2017-09-15,1.8983333333333343,4.227777777777778,0.0,3.76273568,55.134884574000004,27.457399999999996,1,1,1,1,1,1
2017-09-16,2.0083333333333346,10.655555555555555,0.0,2.12344,299.838638748,3.3782,1,1,1,1,1,1
2017-09-17,1.7144444444444438,18.810555555555553,0.0,1.99290432,198.980440626,0.2032,1,1,1,1,1,1
2017-09-18,6.458888888888888,17.92,0.0,2.73812,103.206971923,0.5841999999999999,1,1,1,1,1,1
2017-09-19,1.8616666666666661,12.545555555555557,0.0,2.3840643200000002,158.341856497,0.127,1,1,1,1,1,1
2017-09-20,1.530555555555557,14.361666666666666,0.0,2.5146,175.93561147799997,0.0,1,1,1,1,1,1
2017-09-21,-3.1622222222222223,11.102777777777778,0.0,2.06756,295.502105481,0.1524,1,1,1,1,1,1
2017-09-22,0.5027777777777784,4.3583333333333325,0.0,2.6451356799999997,52.78078036,2.413,1,1,1,1,1,1
2017-09-23,-1.2833333333333328,11.751111111111113,0.0,1.17348,176.6789618,0.22859999999999997,1,1,1,1,1,1
2017-09-24,-2.061666666666666,14.790000000000001,0.0,1.34112,216.326089111,0.8382,1,1,1,1,1,1
2017-09-25,-2.638888888888889,16.97777777777778,0.0,1.0804956799999998,298.351453521,0.0254,1,1,1,1,1,1
2017-09-26,2.5422222222222226,19.030555555555555,0.0,1.45288,145.95203835299998,0.0,1,1,1,1,1,1
2017-09-27,2.413333333333334,20.703888888888887,0.0,1.19225568,203.316973893,0.0,1,1,1,1,1,1
2017-09-28,1.3655555555555547,22.320000000000004,0.0,1.69517568,205.299402946,0.17779999999999999,1,1,1,1,1,1
2017-09-29,1.145,25.177777777777774,0.0,1.73228,326.600219506,0.0,1,1,1,1,1,1
2017-09-30,5.675555555555556,17.080555555555556,0.0,2.73812,120.55310499099998,0.0254,1,1,1,1,1,1
2017-10-01,3.706666666666665,9.346666666666666,0.0,3.94870432,120.924780152,1.0921999999999998,1,1,1,1,1,1
2017-10-02,-2.1172222222222223,5.523888888888888,0.0,7.5438,59.099258096999996,2.1082,1,1,1,1,1,1
2017-10-03,-8.446666666666667,4.115555555555557,0.0,5.28982432,145.82556219,0.4064,1,1,1,1,1,1
2017-10-04,-9.127222222222224,8.437222222222221,0.0,1.45288,196.62924390999999,0.0,1,1,1,1,1,1
2017-10-05,-2.9561111111111122,15.938888888888888,0.0,1.26646432,154.32514801000002,0.1524,1,1,1,1,1,1
2017-10-06,-0.3800000000000006,19.14111111111111,0.0,3.24104,132.45107138999998,0.0762,1,1,1,1,1,1
2017-10-07,0.11666666666666714,13.132222222222222,0.0,5.34972768,178.28923110899999,0.0,1,1,1,1,1,1
2017-10-08,-3.312222222222222,4.339444444444444,0.0,2.53874016,73.099830133,0.127,1,1,1,1,1,1
2017-10-09,-3.59388888888889,13.985000000000001,0.0,3.18873632,175.43842932,0.0,1,1,1,1,1,1
2017-10-10,-1.9872222222222233,17.080555555555556,0.0,2.5628803199999997,137.72818026000002,0.0,1,1,1,1,1,1
2017-10-11,-3.0872222222222216,12.92777777777778,0.0,2.6768755200000003,152.02289417699998,0.0508,1,1,1,1,1,1
2017-10-12,-5.859999999999999,8.437222222222221,0.0,2.1980956799999998,116.58582396999999,0.0,1,1,1,1,1,1
2017-10-13,-4.996666666666667,5.9611111111111095,0.0,1.9370243200000001,91.312882188,0.0,1,1,1,1,1,1
2017-10-14,-6.1305555555555555,8.617222222222225,0.0,4.48917568,167.51016685699997,1.6256,1,1,1,1,1,1
2017-10-15,4.376666666666667,15.37111111111111,0.0,5.60677568,125.38100542,0.0,1,1,1,1,1,1
2017-10-16,2.837222222222222,19.252222222222223,0.0,2.99874432,158.04674544999997,0.0254,1,1,1,1,1,1
2017-10-17,9.183333333333334,21.50111111111111,0.0,6.91034432,162.18023844,0.3302,1,1,1,1,1,1
2017-10-18,3.911111111111111,16.56777777777778,0.0,4.0792399999999995,120.06028407999999,0.0,1,1,1,1,1,1
2017-10-19,4.0038888888888895,21.35222222222222,0.0,4.4704,120.18142983,0.127,1,1,1,1,1,1
2017-10-20,3.3361111111111126,13.498333333333333,0.0,3.6509756799999997,44.97414823,0.0,1,1,1,1,1,1
2017-10-21,0.6677777777777768,9.305555555555555,0.0,5.14096,145.70441644,0.4064,1,1,1,1,1,1
2017-10-22,2.9111111111111123,12.345555555555556,0.0,7.189744319999999,108.48359621,2.54,1,1,1,1,1,1
2017-10-23,1.78777777777778,12.39,0.0,5.97916,148.43261873,0.0,1,1,1,1,1,1
2017-10-24,3.2622222222222224,20.442777777777778,0.0,4.39574432,113.73647593,0.0,1,1,1,1,1,1
